key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,year,month,day,day_of_week,is_weekend,haversine_distance_in_km,driving_distance_in_km,driving_duration_in_mins
2011-03-01 03:34:01.0000001,3.3,2011-03-01 03:34:01+00:00,-73.987467,40.759679,-73.982934,40.767447,1,3,2011,3,1,1,0,0.944369406359409,2.7996999999999996,4.555000000000001
2012-12-05 20:06:47.0000005,8.5,2012-12-05 20:06:47+00:00,-73.97997,40.743297,-73.963683,40.757453,1,20,2012,12,5,2,0,2.088062593793155,2.4868,5.239999999999999
2009-09-14 11:06:00.000000101,11.7,2009-09-14 11:06:00+00:00,-74.003077,40.73904,-73.973243,40.760693,1,11,2009,9,14,0,0,3.48036282590113,4.3387,8.288333333333334
2012-03-20 11:01:00.00000031,8.9,2012-03-20 11:01:00+00:00,-73.982768,40.765935,-73.986775,40.755422,2,11,2012,3,20,1,0,1.2167329306680734,1.3845999999999998,3.2083333333333335
2015-01-23 16:46:04.0000003,10.5,2015-01-23 16:46:04+00:00,-74.00563049316406,40.73796844482422,-73.99960327148438,40.72356033325195,1,16,2015,1,23,4,0,1.680678143662597,1.9869,4.6
2009-02-17 10:38:33.0000002,8.1,2009-02-17 10:38:33+00:00,-74.000523,40.723837,-74.005281,40.739829,1,10,2009,2,17,1,0,1.8228628341083613,2.5769,5.528333333333333
2011-05-27 18:54:28.0000001,4.9,2011-05-27 18:54:28+00:00,-73.992582,40.683627,-73.978522,40.683943,1,18,2011,5,27,4,0,1.186076791559287,1.6125999999999998,3.7383333333333337
2012-12-11 22:59:00.000000133,23.0,2012-12-11 22:59:00+00:00,-73.95654,40.747183,-73.842375,40.722837,1,22,2012,12,11,1,0,9.992811650490054,13.0711,15.566666666666666
2010-03-19 18:34:24.0000001,9.3,2010-03-19 18:34:24+00:00,-73.981539,40.780907,-73.950219,40.775516,1,18,2010,3,19,4,0,2.704466820041633,3.6895,7.181666666666667
2014-01-31 19:14:09.0000002,32.33,2014-01-31 19:14:09+00:00,-73.873065,40.774197,-73.968397,40.755943,1,19,2014,1,31,4,0,8.281296768463784,10.943700000000002,15.386666666666667
2012-05-28 13:22:00.00000082,12.1,2012-05-28 13:22:00+00:00,-73.990687,40.745447,-74.012522,40.71882,2,13,2012,5,28,0,0,3.4858555984942967,4.142399999999999,8.918333333333333
2010-09-23 22:23:03.0000002,31.3,2010-09-23 22:23:03+00:00,-73.992428,40.720068,-73.972717,40.628562,2,22,2010,9,23,3,0,10.309893125757412,13.9025,17.65
2011-07-15 16:24:47.0000003,17.3,2011-07-15 16:24:47+00:00,-73.9998,40.7484,-73.9702,40.7889,2,16,2011,7,15,4,0,5.147256512611414,5.935,10.891666666666667
2011-04-24 03:49:00.00000039,33.3,2011-04-24 03:49:00+00:00,-73.977485,40.751752,-73.824973,40.7668,3,3,2011,4,24,6,1,12.953939864114767,17.645400000000002,19.756666666666668
2011-05-26 23:47:06.0000001,22.9,2011-05-26 23:47:06+00:00,-73.990142,40.687307,-73.983045,40.776581,1,23,2011,5,26,3,0,9.944811277286583,11.6675,21.98166666666667
2012-04-27 22:04:11.0000003,10.9,2012-04-27 22:04:11+00:00,-73.993264,40.752411,-73.957097,40.770061,1,22,2012,4,27,4,0,3.6236000607431493,4.9067,7.905
2012-08-24 07:45:00.000000181,13.3,2012-08-24 07:45:00+00:00,-73.947485,40.783767,-73.989863,40.748192,1,7,2012,8,24,4,0,5.327800957931185,7.447100000000001,11.791666666666666
2012-01-21 16:25:27.0000002,14.5,2012-01-21 16:25:27+00:00,-74.000307,40.717628,-73.948078,40.724566,1,16,2012,1,21,5,1,4.468643391976062,6.3222,10.22
2011-09-14 04:36:06.0000001,6.5,2011-09-14 04:36:06+00:00,-73.991916,40.735359,-73.987629,40.755494,2,4,2011,9,14,2,0,2.2678507412834534,2.9013,6.656666666666666
2012-04-23 17:15:00.000000111,3.7,2012-04-23 17:15:00+00:00,-73.972492,40.757162,-73.975683,40.75191,1,17,2012,4,23,0,0,0.64288056734437,0.9479,1.8150000000000002
2014-02-01 02:56:00.00000013,7.0,2014-02-01 02:56:00+00:00,-74.000662,40.710847,-73.998293,40.71583,1,2,2014,2,1,5,1,0.5889625460221775,1.042,2.2916666666666665
2011-12-01 07:42:00.00000067,3.7,2011-12-01 07:42:00+00:00,-73.97534,40.755225,-73.972428,40.759977,2,7,2011,12,1,3,0,0.5825484735417276,0.8475,1.8516666666666666
2014-02-06 19:44:00.00000079,4.5,2014-02-06 19:44:00+00:00,-73.983902,40.74433,-73.983767,40.742522,1,19,2014,2,6,3,0,0.20136186941601375,0.8334,1.9566666666666668
2014-08-17 08:41:27.0000001,4.5,2014-08-17 08:41:27+00:00,-73.987042,40.733223,-73.986573,40.72733,1,8,2014,8,17,6,1,0.6564623062975666,1.2107,2.9616666666666664
2012-04-23 15:27:00.000000119,4.9,2012-04-23 15:27:00+00:00,-73.982133,40.768287,-73.985085,40.776283,3,15,2012,4,23,0,0,0.9232115308734911,1.2848,3.506666666666667
2011-05-09 08:50:00.00000046,10.9,2011-05-09 08:50:00+00:00,-73.96134,40.769222,-73.98466,40.779518,1,8,2011,5,9,0,0,2.273062194056464,3.1521,6.4
2013-04-12 17:21:00.00000068,7.0,2013-04-12 17:21:00+00:00,-73.971977,40.75061,-73.969247,40.754017,1,17,2013,4,12,4,0,0.4431728972332534,1.0774000000000001,2.3766666666666665
2014-08-04 21:16:00.00000025,26.5,2014-08-04 21:16:00+00:00,-73.98624,40.76218,-73.91864,40.87144,1,21,2014,8,4,0,0,13.415049560840796,15.228399999999999,17.376666666666665
2014-09-27 15:25:25.0000003,14.0,2014-09-27 15:25:25+00:00,-73.994065,40.720281,-73.95988,40.729628,1,15,2014,9,27,5,1,3.0624963979373603,6.6798,11.988333333333333
2014-03-14 10:54:00.000000142,16.5,2014-03-14 10:54:00+00:00,-74.006177,40.705992,-73.982175,40.747357,1,10,2014,3,14,4,0,5.024632030533153,7.3798,11.155
2010-03-28 08:49:00.0000009,3.7,2010-03-28 08:49:00+00:00,-73.958308,40.788612,-73.96444,40.791985,1,8,2010,3,28,6,1,0.6380942374033928,0.6922999999999999,1.425
2015-02-02 18:38:41.0000003,6.0,2015-02-02 18:38:41+00:00,-73.99529266357422,40.76042938232422,-73.98824310302734,40.76944351196289,1,18,2015,2,2,0,0,1.1649634191829095,1.1924000000000001,2.7733333333333334
2015-06-26 10:53:11.0000002,6.0,2015-06-26 10:53:11+00:00,-73.9636459350586,40.77527618408203,-73.96370697021484,40.77531051635742,1,10,2015,6,26,4,0,0.006402201978661602,0.0064,0.011666666666666665
2010-06-30 17:06:00.00000061,13.7,2010-06-30 17:06:00+00:00,-73.987032,40.739187,-73.952252,40.781148,2,17,2010,6,30,2,0,5.509185169743124,5.8702,12.0
2014-04-10 02:29:24.0000002,25.0,2014-04-10 02:29:24+00:00,-73.991788,40.722264,-73.974516,40.63207,1,2,2014,4,10,3,0,10.134330804919928,13.6176,17.00166666666667
2012-10-12 04:37:00.0000007,52.0,2012-10-12 04:37:00+00:00,-73.999258,40.731532,-73.78963,40.64283,1,4,2012,10,12,4,0,20.240919002745027,28.291,31.58833333333333
2010-05-18 18:08:00.000000100,12.1,2010-05-18 18:08:00+00:00,-74.009325,40.713402,-73.995533,40.748883,2,18,2010,5,18,1,0,4.112906282727961,4.6422,10.57
2011-04-23 10:02:15.0000001,7.7,2011-04-23 10:02:15+00:00,-73.98789,40.759897,-73.978088,40.74249,1,10,2011,4,23,5,1,2.104323887024005,3.5649,6.075
2010-03-04 10:28:43.0000004,4.1,2010-03-04 10:28:43+00:00,-73.986825,40.758597,-73.992468,40.748654,1,10,2010,3,4,3,0,1.2034577196386276,2.1567,3.5933333333333333
2014-04-05 16:18:50.0000004,17.5,2014-04-05 16:18:50+00:00,-73.994185,40.751035,-73.960596,40.7641,2,16,2014,4,5,5,1,3.1803267698085547,4.4095,7.278333333333333
2012-09-24 12:10:42.0000002,15.5,2012-09-24 12:10:42+00:00,-73.979407,40.736058,-73.971812,40.754212,1,12,2012,9,24,0,0,2.1176071500125495,2.5265,5.25
2011-04-20 15:40:55.0000001,4.9,2011-04-20 15:40:55+00:00,-73.992859,40.752474,-73.986779,40.755286,1,15,2011,4,20,2,0,0.6000412377515062,0.9773,2.086666666666667
2009-06-09 10:43:00.0000005,6.1,2009-06-09 10:43:00+00:00,-73.980623,40.783048,-73.98185,40.766305,1,10,2009,6,9,1,0,1.8646014555147368,1.9157,3.6233333333333335
2015-03-03 23:28:38.0000008,18.0,2015-03-03 23:28:38+00:00,-73.98497009277344,40.7689208984375,-73.91072845458984,40.75835800170898,1,23,2015,3,3,1,0,6.36199879887045,8.1201,12.305
2014-11-13 06:47:00.000000134,8.5,2014-11-13 06:47:00+00:00,-73.99545,40.74944,-73.97169,40.7464,2,6,2014,11,13,3,0,2.029886614525053,6.3792,9.281666666666666
2014-11-23 08:14:29.0000001,34.5,2014-11-23 08:14:29+00:00,-73.966185,40.804578,-73.974484,40.675948,1,8,2014,11,23,6,1,14.320082765948463,17.4462,29.736666666666668
2013-05-26 10:46:01.0000002,9.0,2013-05-26 10:46:01+00:00,-73.996746,40.767608,-73.98089,40.764914,2,10,2013,5,26,6,1,1.3685291172223772,2.5926,5.96
2009-09-28 18:14:24.0000004,6.1,2009-09-28 18:14:24+00:00,-73.967847,40.768586,-73.965455,40.760047,1,18,2009,9,28,0,0,0.9706291504448661,1.8233,3.6983333333333333
2014-06-05 18:58:00.000000204,4.5,2014-06-05 18:58:00+00:00,-73.97322,40.752922,-73.971655,40.759297,1,18,2014,6,5,3,0,0.7210199077723727,1.2001,2.5766666666666667
2010-07-21 12:32:00.000000204,4.9,2010-07-21 12:32:00+00:00,-73.954725,40.78055,-73.957033,40.771505,1,12,2010,7,21,2,0,1.0243626679720337,1.2849000000000002,3.0883333333333334
2012-03-09 16:40:30.0000002,9.3,2012-03-09 16:40:30+00:00,-73.980965,40.763964,-74.003357,40.73278,1,16,2012,3,9,4,0,3.9473614728850412,3.9473000000000003,9.03
2013-06-22 22:15:20.0000002,10.5,2013-06-22 22:15:20+00:00,-73.956756,40.767235,-73.974685,40.790592,1,22,2013,6,22,5,1,3.0040541902934272,4.0809,8.021666666666667
2009-10-16 11:58:00.00000016,15.7,2009-10-16 11:58:00+00:00,-73.977104,40.749533,-73.97757,40.787362,3,11,2009,10,16,4,0,4.206575939079486,5.330100000000001,8.888333333333332
2010-03-14 13:43:09.0000002,6.1,2010-03-14 13:43:09+00:00,-73.979255,40.746952,-73.990502,40.756464,1,13,2010,3,14,6,1,1.419948741630974,1.9354,4.13
2014-03-09 16:31:34.0000002,12.0,2014-03-09 16:31:34+00:00,-73.974886,40.764165,-73.988683,40.749629,2,16,2014,3,9,6,1,1.9907293548218745,2.516,5.006666666666666
2012-08-27 07:35:00.00000095,20.9,2012-08-27 07:35:00+00:00,-73.953308,40.779395,-74.00944,40.705542,1,7,2012,8,27,0,0,9.476348524646967,12.7216,17.775
2013-12-10 07:20:19.0000002,81.75,2013-12-10 07:20:19+00:00,-73.98421,40.744292,-74.181522,40.687744,1,7,2013,12,10,1,0,17.77859390932765,25.2502,27.803333333333335
2013-09-24 17:57:00.000000121,6.0,2013-09-24 17:57:00+00:00,-73.981755,40.77967,-73.985315,40.768227,1,17,2013,9,24,1,0,1.307240246714969,1.3371,2.235
2010-04-13 23:55:39.0000002,5.3,2010-04-13 23:55:39+00:00,-73.973084,40.750483,-73.980228,40.741544,1,23,2010,4,13,1,0,1.16197078668569,1.6591,3.841666666666667
2014-03-23 12:13:18.0000002,12.5,2014-03-23 12:13:18+00:00,-73.97762,40.742193,-73.98417,40.761622,1,12,2014,3,23,6,1,2.229746852207607,3.9309000000000003,6.926666666666667
2011-10-25 12:32:37.0000003,10.9,2011-10-25 12:32:37+00:00,-73.994821,40.740211,-73.977026,40.758745,1,12,2011,10,25,1,0,2.5483922705382294,3.105,6.376666666666667
2012-08-17 12:10:55.0000005,16.5,2012-08-17 12:10:55+00:00,-73.990623,40.761363,-74.016716,40.704682,3,12,2012,8,17,4,0,6.675100187306309,10.8582,14.623333333333333
2013-08-20 10:48:00.00000062,9.5,2013-08-20 10:48:00+00:00,-73.98176,40.778372,-73.985282,40.758262,1,10,2013,8,20,1,0,2.2557150082533703,3.0262,4.833333333333333
2009-06-13 15:08:00.000000119,4.5,2009-06-13 15:08:00+00:00,-73.972483,40.758722,-73.977285,40.748643,1,15,2009,6,13,5,1,1.1914917019129843,1.5948,2.6933333333333334
2012-04-01 13:41:00.00000070,4.5,2012-04-01 13:41:00+00:00,-73.989743,40.756817,-73.984145,40.76445,1,13,2012,4,1,6,1,0.9709153300595096,0.9706,2.18
2014-08-20 15:07:00.000000104,6.0,2014-08-20 15:07:00+00:00,-73.963047,40.766312,-73.953775,40.76509,1,15,2014,8,20,2,0,0.7925988209037038,1.0236,1.9783333333333333
2010-05-12 15:53:05.0000002,14.1,2010-05-12 15:53:05+00:00,-73.937492,40.848498,-73.968496,40.789948,1,15,2010,5,12,2,0,7.013763385266479,7.9525,12.66
2011-02-09 18:26:44.0000007,8.1,2011-02-09 18:26:44+00:00,-73.968779,40.76665,-73.97923,40.756123,1,18,2011,2,9,2,0,1.464568820962209,2.6227,4.705
2009-10-17 11:06:49.0000001,14.9,2009-10-17 11:06:49+00:00,-74.004174,40.707161,-73.962305,40.761428,1,11,2009,10,17,5,1,6.989770715780327,8.7687,11.504999999999999
2010-11-13 11:27:00.00000032,9.3,2010-11-13 11:27:00+00:00,-73.971618,40.757213,-73.989938,40.752215,3,11,2010,11,13,5,1,1.6401457757226614,2.2872,4.04
2012-02-12 20:50:00.000000109,6.1,2012-02-12 20:50:00+00:00,-73.993007,40.748635,-74.005752,40.72704,2,20,2012,2,12,6,1,2.630413110554929,2.6939,6.2266666666666675
2010-08-29 00:01:43.0000005,4.1,2010-08-29 00:01:43+00:00,-73.972818,40.755324,-73.977738,40.746218,1,0,2010,8,29,6,1,1.0940760383992862,1.741,4.138333333333334
2010-01-16 02:58:17.0000001,6.5,2010-01-16 02:58:17+00:00,-73.983915,40.69496,-73.990773,40.712568,1,2,2010,1,16,5,1,2.041483060162113,3.1555,5.1850000000000005
2011-04-24 09:26:00.00000080,4.9,2011-04-24 09:26:00+00:00,-73.98183,40.764332,-73.980975,40.750975,1,9,2011,4,24,6,1,1.486975505048152,2.346,4.516666666666667
2014-06-19 12:49:00.00000043,18.0,2014-06-19 12:49:00+00:00,-73.962092,40.779322,-73.980997,40.753015,1,12,2014,6,19,3,0,3.3304160763618613,3.3288,6.895
2012-02-13 14:26:00.000000207,6.9,2012-02-13 14:26:00+00:00,-73.986885,40.765107,-73.994723,40.75034,1,14,2012,2,13,0,0,1.769759042484146,2.2681999999999998,3.9283333333333332
2013-06-24 18:12:53.0000002,8.5,2013-06-24 18:12:53+00:00,-73.989452,40.742645,-73.977248,40.743146,2,18,2013,6,24,0,0,1.0296509959755833,2.057,4.891666666666667
2011-05-23 21:32:51.0000001,12.5,2011-05-23 21:32:51+00:00,-74.008876,40.722778,-73.982026,40.763375,1,21,2011,5,23,0,0,5.0492088445806775,5.6903999999999995,12.288333333333332
2010-02-02 15:37:54.0000005,5.7,2010-02-02 15:37:54+00:00,-73.981323,40.781788,-73.97674,40.765874,2,15,2010,2,2,1,0,1.8111499345409314,2.1055,3.5900000000000003
2013-09-07 19:36:04.0000001,15.5,2013-09-07 19:36:04+00:00,-73.990553,40.736763,-73.985143,40.713236,2,19,2013,9,7,5,1,2.655509593445271,3.9017,9.04
2010-02-14 02:22:49.0000001,6.5,2010-02-14 02:22:49+00:00,-73.990932,40.714566,-74.002921,40.725808,1,2,2010,2,14,6,1,1.6073239642013488,2.0736,4.8149999999999995
2011-01-30 10:33:48.0000003,6.9,2011-01-30 10:33:48+00:00,-73.978031,40.759894,-73.995901,40.769175,3,10,2011,1,30,6,1,1.8248364284424985,2.2817,4.83
2014-05-10 18:28:39.0000002,21.5,2014-05-10 18:28:39+00:00,-74.007762,40.732159,-73.959016,40.775228,1,18,2014,5,10,5,1,6.308275089458085,7.5458,14.57
2014-04-25 00:42:21.0000001,6.5,2014-04-25 00:42:21+00:00,-74.000451,40.73011,-73.988943,40.729166,1,0,2014,4,25,4,0,0.975365324523779,1.5362,3.4583333333333335
2012-12-27 05:59:00.00000013,15.5,2012-12-27 05:59:00+00:00,-73.991413,40.749877,-73.94391,40.801127,1,5,2012,12,27,3,0,6.962440693555015,9.9903,15.166666666666666
2013-08-03 15:00:49.0000003,11.5,2013-08-03 15:00:49+00:00,-74.001323,40.731113,-73.975285,40.759979,2,15,2013,8,3,5,1,3.8876782092668423,4.4491000000000005,9.193333333333333
2010-03-13 22:20:04.0000003,4.5,2010-03-13 22:20:04+00:00,-73.940754,40.793091,-73.949048,40.784621,2,22,2010,3,13,5,1,1.1724286296232758,1.4017,3.3133333333333335
2010-01-31 19:04:00.00000032,5.3,2010-01-31 19:04:00+00:00,-73.999942,40.732993,-73.988798,40.732132,1,19,2010,1,31,6,1,0.9438556531209115,1.2583,2.6766666666666667
2013-10-10 15:38:00.00000017,25.5,2013-10-10 15:38:00+00:00,-74.015155,40.714647,-73.972217,40.762337,1,15,2013,10,10,3,0,6.419322750934223,7.5038,15.223333333333333
2012-10-13 20:54:00.000000101,17.0,2012-10-13 20:54:00+00:00,-73.948972,40.781983,-74.000238,40.741315,1,20,2012,10,13,5,1,6.252374555813028,8.8453,13.68
2014-01-12 19:19:00.00000034,11.0,2014-01-12 19:19:00+00:00,-73.981757,40.759442,-73.947915,40.774792,1,19,2014,1,12,6,1,3.3220425641766633,5.078,8.011666666666667
2012-02-15 21:48:03.0000005,4.1,2012-02-15 21:48:03+00:00,-73.968192,40.758119,-73.959599,40.762794,1,21,2012,2,15,2,0,0.8910816119463028,1.1945,2.425
2010-11-18 20:23:00.000000273,5.3,2010-11-18 20:23:00+00:00,-73.988332,40.766568,-73.981685,40.760247,1,20,2010,11,18,3,0,0.8985583683737469,1.1481,1.6083333333333334
2009-12-03 17:18:53.0000004,8.1,2009-12-03 17:18:53+00:00,-73.973549,40.752286,-73.988374,40.735481,1,17,2009,12,3,3,0,2.247580279222612,2.78,6.03
2012-03-26 04:51:00.00000020,45.0,2012-03-26 04:51:00+00:00,-73.933322,40.737227,-73.789227,40.642472,1,4,2012,3,26,0,0,16.08151176073605,20.83,18.98
2013-02-20 07:17:00.000000169,8.5,2013-02-20 07:17:00+00:00,-74.002915,40.74724,-73.980985,40.750907,1,7,2013,2,20,2,0,1.8918163860014263,2.9749,5.766666666666667
2009-01-06 21:03:00.000000194,7.3,2009-01-06 21:03:00+00:00,-73.98448,40.761383,-73.980468,40.742683,1,21,2009,1,6,1,0,2.1066291542331994,3.1601,5.5649999999999995
2010-12-29 22:04:00.00000093,6.1,2010-12-29 22:04:00+00:00,-73.994538,40.734913,-73.984637,40.724772,1,22,2010,12,29,2,0,1.402704286973427,1.8167,4.3
2013-09-18 22:07:54.0000004,5.5,2013-09-18 22:07:54+00:00,-73.999071,40.734254,-73.986225,40.729632,2,22,2013,9,18,2,0,1.1982248287942936,1.2663,2.6266666666666665
2009-11-30 20:01:00.00000056,4.9,2009-11-30 20:01:00+00:00,-73.980833,40.750738,-73.991363,40.749602,2,20,2009,11,30,0,0,0.8959664699572025,1.3472,3.3383333333333334
2013-02-07 23:59:24.0000001,22.0,2013-02-07 23:59:24+00:00,-74.002999,40.739052,-73.920903,40.74154,1,23,2013,2,7,3,0,6.922091716084742,9.3079,15.31
2010-01-14 16:18:00.000000117,10.5,2010-01-14 16:18:00+00:00,-73.99175,40.750543,-73.956787,40.768225,2,16,2010,1,14,3,0,3.5408255671184805,5.1407,8.091666666666667
2014-04-27 12:22:00.00000039,11.0,2014-04-27 12:22:00+00:00,-73.985192,40.732085,-73.985817,40.75617,1,12,2014,4,27,6,1,2.6786473469769834,3.7203000000000004,8.251666666666667
2014-04-06 22:30:00.00000068,11.0,2014-04-06 22:30:00+00:00,-73.990998,40.736517,-73.968027,40.75461,1,22,2014,4,6,6,1,2.791474456629172,4.5635,8.596666666666666
2010-07-17 19:39:00.00000055,7.7,2010-07-17 19:39:00+00:00,-73.949577,40.776892,-73.971658,40.760243,1,19,2010,7,17,5,1,2.6239457245187645,4.277699999999999,6.8983333333333325
2014-05-19 22:30:47.0000003,9.5,2014-05-19 22:30:47+00:00,-73.98481,40.768733,-73.954698,40.767752,1,22,2014,5,19,0,0,2.53820509228304,3.9395,5.85
2015-05-28 21:03:01.0000001,12.5,2015-05-28 21:03:01+00:00,-74.01641845703125,40.70523071289063,-73.99183654785155,40.72600936889648,1,21,2015,5,28,3,0,3.1033240047436266,4.1273,8.331666666666667
2009-10-19 15:29:00.00000081,5.7,2009-10-19 15:29:00+00:00,-73.9768,40.780095,-73.969878,40.789698,1,15,2009,10,19,0,0,1.216489077402018,2.1087,3.835
2012-05-30 18:15:13.0000003,10.1,2012-05-30 18:15:13+00:00,-73.960312,40.776227,-73.980956,40.767624,1,18,2012,5,30,2,0,1.984242199994681,3.2408,6.13
2013-03-24 23:40:00.00000049,5.0,2013-03-24 23:40:00+00:00,-73.983187,40.75617,-73.992822,40.752992,3,23,2013,3,24,6,1,0.8851686621300813,1.4496,3.3766666666666665
2009-09-26 18:34:47.0000001,6.9,2009-09-26 18:34:47+00:00,-73.98424,40.728787,-73.985905,40.746121,2,18,2009,9,26,5,1,1.932551028297117,3.0667,7.418333333333334
2012-12-07 13:53:01.0000002,12.0,2012-12-07 13:53:01+00:00,-73.982436,40.763362,-74.00253,40.760699,1,13,2012,12,7,4,0,1.7180697541619057,2.3835,3.7783333333333333
2013-04-22 17:23:00.000000129,4.5,2013-04-22 17:23:00+00:00,-73.964238,40.764842,-73.957087,40.774685,1,17,2013,4,22,0,0,1.2492236744077967,1.2488,2.2416666666666667
2012-05-14 10:39:15.0000002,13.7,2012-05-14 10:39:15+00:00,-73.994622,40.750479,-73.954052,40.767072,1,10,2012,5,14,0,0,3.8833661277757527,5.3679,8.348333333333333
2011-08-04 21:57:00.00000036,12.1,2011-08-04 21:57:00+00:00,-73.95233,40.777007,-73.983902,40.730165,1,21,2011,8,4,3,0,5.848234036232471,7.2826,11.641666666666667
2009-12-08 19:23:04.0000003,12.1,2009-12-08 19:23:04+00:00,-74.006801,40.731738,-73.979257,40.775817,1,19,2009,12,8,1,0,5.422749927967279,6.065,12.618333333333334
2012-04-02 14:10:00.00000098,6.9,2012-04-02 14:10:00+00:00,-73.992287,40.75033,-73.97646,40.752572,3,14,2012,4,2,0,0,1.3563043469107154,2.2007,4.17
2011-03-23 11:55:14.0000003,6.5,2011-03-23 11:55:14+00:00,-74.01017,40.708176,-74.01017,40.708176,1,11,2011,3,23,2,0,0.0,0.0,0.0
2010-03-10 19:34:41.0000004,8.9,2010-03-10 19:34:41+00:00,-73.970564,40.755848,-73.986975,40.760421,3,19,2010,3,10,2,0,1.472814706706919,2.1069,3.3833333333333333
2015-03-28 04:56:56.0000001,38.0,2015-03-28 04:56:56+00:00,-74.01283264160156,40.70307159423828,-73.8723373413086,40.77448654174805,1,4,2015,3,28,5,1,14.253860393321524,17.6764,24.945
2013-10-25 10:32:00.00000069,4.0,2013-10-25 10:32:00+00:00,-74.006358,40.737497,-74.001147,40.74172,1,10,2013,10,25,4,0,0.6428442796931642,0.6938,1.6933333333333331
2011-12-13 11:58:00.000000213,30.5,2011-12-13 11:58:00+00:00,-73.885327,40.773095,-73.972777,40.755972,1,11,2011,12,13,1,0,7.607078679772238,10.7702,15.158333333333333
2015-04-02 15:28:21.0000004,8.5,2015-04-02 15:28:21+00:00,-73.98506164550781,40.741897583007805,-73.9695587158203,40.76240921020508,1,15,2015,4,2,3,0,2.6281801119331742,2.699,5.925
2010-04-02 16:43:07.0000004,8.5,2010-04-02 16:43:07+00:00,-73.973822,40.759982,-73.972153,40.765365,2,16,2010,4,2,4,0,0.6148458707075566,0.7817999999999999,1.9383333333333332
2009-04-11 21:27:13.0000002,19.8,2009-04-11 21:27:13+00:00,-73.967276,40.793334,-74.00998,40.720179,2,21,2009,4,11,5,1,8.894226065392017,11.3083,18.258333333333333
2012-01-03 19:31:06.0000001,10.1,2012-01-03 19:31:06+00:00,-74.003236,40.711282,-74.003236,40.711282,1,19,2012,1,3,1,0,0.0,0.0,0.0
2014-05-10 01:53:50.0000002,32.5,2014-05-10 01:53:50+00:00,-73.982014,40.769537,-73.920844,40.69096,1,1,2014,5,10,5,1,10.144389515522887,14.4947,21.03666666666667
2013-07-21 16:11:50.0000004,8.0,2013-07-21 16:11:50+00:00,-73.973735,40.763391,-73.982143,40.774134,1,16,2013,7,21,6,1,1.3886507402349262,1.7412,2.731666666666667
2013-08-15 18:19:21.0000002,4.5,2013-08-15 18:19:21+00:00,-73.961623,40.778664,-73.961473,40.7716,1,18,2013,8,15,3,0,0.7855825095156177,1.0804,2.6616666666666666
2011-11-02 17:43:00.000000141,7.7,2011-11-02 17:43:00+00:00,-73.98187,40.756512,-73.972722,40.758292,2,17,2011,11,2,2,0,0.7955329979881632,1.2913,2.1866666666666665
2011-11-19 10:20:00.000000176,16.1,2011-11-19 10:20:00+00:00,-73.996977,40.722932,-73.982817,40.775627,1,10,2011,11,19,5,1,5.979596067958026,7.2713,14.195
2014-03-08 17:45:56.0000001,17.0,2014-03-08 17:45:56+00:00,-74.011566,40.715577,-73.97824,40.752974,1,17,2014,3,8,5,1,5.017625104713711,6.1143,13.426666666666668
2013-02-28 07:20:54.0000001,7.5,2013-02-28 07:20:54+00:00,-73.986976,40.752301,-73.973032,40.764218,1,7,2013,2,28,3,0,1.770670209153122,2.3691999999999998,4.466666666666667
2014-11-15 15:40:21.0000004,7.0,2014-11-15 15:40:21+00:00,-73.953037,40.780305,-73.937562,40.801482,2,15,2014,11,15,5,1,2.6911296149211097,2.6902,4.053333333333333
2011-10-26 20:58:00.000000220,7.7,2011-10-26 20:58:00+00:00,-74.000093,40.733065,-73.989722,40.719037,1,20,2011,10,26,2,0,1.7879821975406753,2.9218,6.611666666666666
2011-03-14 11:43:01.0000003,4.5,2011-03-14 11:43:01+00:00,-73.971788,40.753805,-73.972029,40.758983,2,11,2011,3,14,0,0,0.5761250544118839,0.7737999999999999,1.7716666666666667
2009-05-22 12:08:05.0000004,16.9,2009-05-22 12:08:05+00:00,-73.971099,40.758306,-73.902816,40.772251,1,12,2009,5,22,4,0,5.956045885860248,8.4835,12.141666666666667
2013-11-23 01:15:56.0000001,11.0,2013-11-23 01:15:56+00:00,-73.999942,40.732885,-73.969716,40.764702,1,1,2013,11,23,5,1,4.358878231081006,5.049300000000001,10.073333333333332
2011-07-29 19:53:52.0000001,8.1,2011-07-29 19:53:52+00:00,-73.976577,40.743982,-73.994788,40.724871,3,19,2011,7,29,4,0,2.6211111876965814,3.2697,7.538333333333333
2015-01-06 14:19:37.0000001,7.0,2015-01-06 14:19:37+00:00,-73.96534729003906,40.76285171508789,-73.96257781982422,40.77581787109375,1,14,2015,1,6,1,0,1.460512538898642,1.8773,3.2016666666666667
2014-10-20 10:31:38.0000004,3.5,2014-10-20 10:31:38+00:00,-73.972315,40.793763,-73.972408,40.798247,1,10,2014,10,20,0,0,0.4986595074390249,0.8185,1.9116666666666666
2012-02-10 20:25:53.0000003,4.1,2012-02-10 20:25:53+00:00,-73.963685,40.776975,-73.953903,40.778997,1,20,2012,2,10,4,0,0.8537987576474724,1.2126,2.75
2009-08-07 08:16:00.000000108,8.9,2009-08-07 08:16:00+00:00,-73.957968,40.708458,-73.971002,40.71321,1,8,2009,8,7,4,0,1.219064805838763,4.9777,7.848333333333333
